date,open,high,low,close,change,change_percentage,volume,short_selling,margin_trading,investment_trust,dealer,foreign_invenstor,ma,bband_up,bband_down
2013/11/29,104.5,105,104,105,0,0,34465.306,4067,18152,-77,748,8513,104.4,108.6848571,100.1151429
2013/12/2,105,105.5,104,104.5,-0.5,-0.48,18892.556,3977,18465,-239,209,3447,104.175,107.9069566,100.4430434
2013/12/3,104,105,103.5,104,-0.5,-0.48,21861.333,3927,18593,-191,-418,-6600,104.05,107.6263109,100.4736891
2013/12/4,103.5,105.5,103.5,105,1,0.96,23454.506,4039,18608,8,-116,4699,103.95,107.2951457,100.6048543
2013/12/5,105,105,103.5,104,-1,-0.95,25209.31,3877,19218,-102,-362,-10595,103.8,106.8397368,100.7602632
2013/12/6,103,104.5,103,103,-1,-0.96,25139.888,3773,19308,-390,192,-4738,103.65,106.5327071,100.7672929
2013/12/9,104,105,104,105,2,1.94,23971.547,3860,18623,-284,477,7602,103.675,106.5951884,100.7548116
2013/12/10,104.5,105,104,104,-1,-0.95,22330.827,3863,18931,-139,34,484,103.625,106.4863808,100.7636192
2013/12/11,103.5,105,103.5,105,1,0.96,24614.282,3965,18547,72,-1135,7531,103.725,106.6314583,100.8185417
2013/12/12,104.5,104.5,103,103,-2,-1.9,18319.758,3673,19015,378,488,-7325,103.7,106.6223278,100.7776722
2013/12/13,102.5,103.5,102.5,102.5,-0.5,-0.49,28297.055,3537,20142,794,359,-15120,103.625,106.5893718,100.6606282
2013/12/16,102.5,103,102,102,-0.5,-0.49,18772.079,3509,20394,-505,-87,-5241,103.525,106.5659702,100.4840298
2013/12/17,103,104.5,103,103.5,1.5,1.47,26232.839,3464,19548,149,-512,1905,103.45,106.4147934,100.4852066
2013/12/18,102.5,103,101,101,-2.5,-2.42,55456.08,3004,22557,-19,1257,-29804,103.35,106.4980152,100.2019848
2013/12/19,102,103,101.5,102.5,1.5,1.49,27824.774,2922,23271,-175,-374,-11654,103.425,106.4128922,100.4371078
2013/12/20,101.5,103.5,101.5,102,-0.5,-0.49,37618.688,2943,23031,-187,626,-11696,103.525,106.1608111,100.8891889
2013/12/23,103,104.5,103,104,2,1.96,28293.645,3120,21608,300,-364,-1257,103.675,106.0472352,101.3027648
2013/12/24,104,104,103,103,-1,-0.96,14079.188,3109,21564,-172,377,-7871,103.65,106.0395606,101.2604394
2013/12/25,102.5,103.5,102.5,103,0,0,9789.067,3023,21701,-122,729,-3209,103.55,105.8716374,101.2283626
2013/12/26,103,104,103,104,1,0.97,6793.911,3046,21350,-40,-70,-468,103.5,105.736068,101.263932
2013/12/27,103.5,104.5,103,104.5,0.5,0.48,24135.217,3055,21702,-289,301,-3987,103.475,105.6538759,101.2961241
2013/12/30,104,106,104,106,1.5,1.44,44280.098,3332,20666,-429,9,8704,103.55,105.9562419,101.1437581
2013/12/31,105.5,106,105,105.5,-0.5,-0.47,24484.653,3317,20496,155,228,3854,103.625,106.1720571,101.0779429
2014/1/2,105,105.5,103.5,104.5,-1,-0.95,15133.724,3184,20820,-984,925,-4784,103.6,106.1019992,101.0980008
2014/1/3,103,103,102,102.5,-2,-1.91,38686.529,2868,23990,-752,1032,-24222,103.525,106.0641928,100.9858072
2014/1/6,102,103,102,102.5,0,0,23729.719,2837,24389,69,79,-13215,103.5,106.0690465,100.9309535
2014/1/7,102.5,103,102,102,-0.5,-0.49,15864.694,2784,25111,258,262,-3013,103.35,105.9014702,100.7985298
2014/1/8,103,104.5,102.5,104,2,1.96,30329.475,2818,23114,344,-351,4012,103.35,105.9014702,100.7985298
2014/1/9,102.5,103,100.5,101,-3,-2.88,64071.769,3232,27696,373,-33,-31923,103.15,105.7786879,100.5213121
2014/1/10,102,102.5,101.5,102,1,0.99,33305.382,2728,27857,1539,718,-19017,103.1,105.7758176,100.4241824
2014/1/13,103,103.5,102.5,103,1,0.98,19647.15,2726,26826,480,2349,-3330,103.125,105.7872359,100.4627641
2014/1/14,102.5,103.5,102,103.5,0.5,0.49,21718.294,2765,27152,1286,2495,-5729,103.2,105.8153394,100.5846606
2014/1/15,104,106,104,105,1.5,1.45,54458.036,3137,26955,2311,4000,8127,103.275,106.0040108,100.5459892
2014/1/16,106,107.5,106,107,2,1.9,49601.1,3558,26776,1689,900,9983,103.575,106.5461109,100.6038891
2014/1/17,108,108.5,107,107.5,0.5,0.47,53509.194,3899,22196,433,-7593,26004,103.825,107.2054585,100.4445415
2014/1/20,107,108.5,107,107.5,0,0,24299.123,3970,21676,-25,-1231,5741,104.1,107.7276714,100.4723286
2014/1/21,108.5,108.5,106,106.5,-1,-0.93,24621.036,3859,22607,117,-447,5075,104.225,107.9995861,100.4504139
2014/1/22,106,107.5,106,107.5,1,0.94,28726.849,3723,22278,-81,579,3498,104.45,108.4362263,100.4637737
2014/1/23,108.5,108.5,107.5,107.5,0,0,27953.805,3877,21082,-4,-760,6396,104.675,108.8135384,100.5364616
2014/1/24,107,108.5,107,108,0.5,0.47,34059.356,4046,20561,142,-66,2376,104.875,109.2439244,100.5060756
2014/1/27,106,106.5,104,105,-3,-2.78,65071.057,3115,22441,1166,1233,-28992,104.9,109.265776,100.534224
2014/2/5,102,102,100.5,100.5,-4.5,-4.29,145585.405,2168,29853,-7,2069,-91850,104.625,109.3565431,99.89345691
2014/2/6,101,103,101,102,1.5,1.49,72009.243,2254,28350,-883,-390,-26688,104.45,109.2966483,99.60335167
2014/2/7,103.5,104.5,103,104,2,1.96,54185.812,2572,25783,365,-1535,-12622,104.425,109.2755154,99.57448456
2014/2/10,104,104.5,103,103,-1,-0.96,26243.521,2747,25764,-318,-503,-12528,104.45,109.2655997,99.63440035
2014/2/11,104.5,105,104,104.5,1.5,1.46,21084.88,2902,25100,-117,-862,564,104.55,109.2818073,99.81819273
2014/2/12,105,105.5,104.5,105,0.5,0.48,22757.882,2956,25049,-46,-131,3510,104.7,109.286938,100.113062
2014/2/13,105,106,105,105,0,0,19625.423,2982,24236,-959,-2925,8982,104.75,109.327117,100.172883
2014/2/14,106.5,107.5,106.5,107.5,2.5,2.38,42737.744,3793,22048,223,270,22636,105.075,109.4599173,100.6900827
2014/2/17,108,108.5,107.5,108.5,1,0.93,33464.373,4550,20630,148,-465,20754,105.4,109.7886217,101.0113783
2014/2/18,108.5,108.5,107.5,108,-0.5,-0.46,22289.965,4671,20539,951,-109,12438,105.65,110.0329214,101.2670786
2014/2/19,108,108,107,108,0,0,26906.535,4777,20254,65,-866,16483,105.875,110.2553539,101.4946461
2014/2/20,106.5,107,106,106.5,-1.5,-1.39,28469.515,4410,20644,-674,-147,6163,105.95,110.3192105,101.5807895
2014/2/21,107,107.5,107,107.5,1,0.94,31505.34,4537,20183,-429,-162,19743,105.975,110.3735793,101.5764207
2014/2/24,107.5,108,106,107,-0.5,-0.47,32057.819,4504,20037,-308,239,15683,105.95,110.3192105,101.5807895
2014/2/25,107.5,108,106.5,108,1,0.93,31536.129,4466,18932,536,-168,18272,105.975,110.384932,101.565068
2014/2/26,107.5,108,107,107.5,-0.5,-0.46,34982.996,4473,18443,112,273,14503,106.025,110.4800533,101.5699467
2014/2/27,107.5,108,107.5,108,0.5,0.47,48690.141,4436,17529,-69,2200,13333,106.05,110.5433284,101.5566716
2014/3/3,108,108,106.5,108,0,0,51463.129,4388,17555,-412,-2015,5007,106.075,110.6057284,101.5442716
2014/3/4,108,108,107.5,107.5,-0.5,-0.46,47955.593,4384,17970,-532,170,750,106.05,110.5433284,101.5566716
2014/3/5,108.5,110,108.5,110,2.5,2.33,54928.701,5262,19832,-131,662,4963,106.3,111.0791213,101.5208787
2014/3/6,110,113.5,110,113,3,2.73,69893.868,5888,18516,277,-1017,18289,106.925,111.7755154,102.0744846
2014/3/7,114,115,113.5,114.5,1.5,1.33,65764.749,5829,16490,80,-2263,24711,107.55,112.8969618,102.2030382
2014/3/10,114.5,114.5,112.5,113,-1.5,-1.31,37952.338,5666,17727,-1791,317,-3684,108,113.585696,102.414304
2014/3/11,113.5,114.5,113.5,114,1,0.88,28482.885,5637,16601,-65,142,-2688,108.55,114.2236232,102.8763768
2014/3/12,112.5,113,112,113,-1,-0.88,18414.771,5883,17400,-221,-3636,1538,108.975,114.6448765,103.3051235
2014/3/13,116.5,117.5,115.5,116.5,3.5,3.1,57131.824,5746,16048,741,-2193,25286,109.55,115.7941973,103.3058027
2014/3/14,115,115.5,114,115,-1.5,-1.29,44734.032,5350,16928,-285,102,5317,110.05,116.3579315,103.7420685
2014/3/17,114.5,115,113,114,-1,-0.87,33910.334,5164,17495,-1108,-125,3847,110.375,116.7927488,103.9572512
2014/3/18,114.5,115,113.5,114.5,0.5,0.44,37517.456,5153,16857,83,55,13656,110.675,117.2725374,104.0774626
2014/3/19,114.5,115,113.5,114.5,0,0,32273.094,5215,16237,-501,656,12860,111,117.6783231,104.3216769
2014/3/20,113,113.5,112,112,-2.5,-2.18,45335.209,4650,17358,465,-135,2128,111.2,117.7452273,104.6547727
2014/3/21,114,114,112,112.5,0.5,0.45,60122.284,4494,17710,83,-1005,25288,111.5,117.6967734,105.3032266
2014/3/24,111.5,112.5,111.5,112.5,0,0,28499.569,4461,17467,20,-521,12073,111.75,117.6787435,105.8212565
2014/3/25,111.5,113.5,111.5,113.5,1,0.89,38070.794,4375,17936,-423,1288,5481,112.075,117.6272518,106.5227482
2014/3/26,115.5,116,114.5,115.5,2,1.76,43380.16,4475,16927,210,-426,14822,112.45,117.8620237,107.0379763
2014/3/27,114.5,116,114,116,0.5,0.43,30798.282,4552,17184,371,45,13527,112.875,117.9923724,107.7576276
2014/3/28,116,117.5,115.5,117.5,1.5,1.29,43794.489,5009,16342,-327,-1298,25893,113.35,118.3309638,108.3690362
2014/3/31,118,118.5,116.5,118.5,1,0.85,47003.441,5315,15858,9,-472,22918,113.875,118.7007124,109.0492876
2014/4/1,119,119.5,118.5,119.5,1,0.84,40108.462,5400,15294,85,-347,21956,114.475,118.9524435,109.9975565
2014/4/2,120.5,121,119,120,0.5,0.42,43230.651,5355,15178,942,-830,19178,114.975,119.5736411,110.3763589
2014/4/3,118.5,119,117.5,118.5,-1.5,-1.25,37000.42,5107,15700,-856,191,4569,115.25,119.998684,110.501316
2014/4/7,117.5,118,116.5,117.5,-1,-0.84,45054.843,4894,15960,-182,383,6857,115.4,120.2332184,110.5667816
2014/4/8,117,119.5,117,119,1.5,1.28,39873,5315,16072,-256,193,5284,115.7,120.6436828,110.7563172
2014/4/9,119.5,120,119,119,0,0,28578,5453,16143,0,-515,5195,115.95,121.0283856,110.8716144
2014/4/10,119,119.5,118.5,119.5,0.5,0.42,25683.773,5291,16200,-295,290,-893,116.275,121.3884626,111.1615374
2014/4/11,118.5,120,118,120,0.5,0.42,34517.792,4972,16598,1072,273,-774,116.45,121.8156314,111.0843686
2014/4/14,120,121,120,120.5,0.5,0.42,30388.034,4418,16851,1116,-36,4705,116.725,122.3238838,111.1261162
2014/4/15,121.5,122.5,121,122.5,2,1.66,28647.114,4059,17159,-439,463,-2953,117.15,123.1341457,111.1658543
2014/4/16,121.5,122.5,121,121,-1.5,-1.22,50064.652,3516,17895,-530,-1248,-9097,117.475,123.5534455,111.3965545
2014/4/17,120.5,121.5,119,120,-1,-0.83,35877.501,2448,19976,106,826,-18121,117.75,123.762487,111.737513
2014/4/18,122.5,123,121,123,3,2.5,32921.335,112,17214,211,-3159,10189,118.3,124.1172158,112.4827842
2014/4/21,122,122,121,121.5,-1.5,-1.22,21774.522,0,16214,-519,-83,-5278,118.75,124.0744718,113.4255282
2014/4/22,121,122.5,120.5,121.5,0,0,22737.052,0,15858,170,162,-4968,119.2,123.8086874,114.5913126
2014/4/23,123,123,120.5,121,-0.5,-0.41,31097.023,0,15071,-439,-440,-2901,119.575,123.4256493,115.7243507
2014/4/24,121,121,120,121,0,0,24466.592,267,15498,-900,15,14,119.85,123.257345,116.442655
2014/4/25,121,121,118,118.5,-2.5,-2.07,49438.252,365,14394,-24,-554,3883,119.975,122.9662372,116.9837628
2014/4/28,118.5,120,117.5,119,0.5,0.42,28068.43,591,13816,-120,-100,3202,120.05,122.8589144,117.2410856
2014/4/29,120.5,121,119,120.5,1.5,1.26,21811.79,831,15056,97,-1064,2421,120.15,122.8721315,117.4278685
2014/4/30,120,120.5,117,118.5,-2,-1.66,43715.133,743,15204,-81,-518,-16793,120.1,122.9035692,117.2964308
2014/5/2,119,119.5,117,118,-0.5,-0.42,42677.119,732,16226,-176,811,-12780,120,122.9495762,117.0504238
2014/5/5,117.5,118,116,117,-1,-0.85,28747.828,657,17688,-227,349,-12015,119.925,123.0916228,116.7583772
2014/5/6,117,119,116.5,118,1,0.85,27525.257,664,18497,-138,888,-14365,119.95,123.0467725,116.8532275
2014/5/7,118,119,117.5,118.5,0.5,0.42,33276.563,758,17885,273,89,-6754,119.925,123.0598844,116.7901156
2014/5/8,119.5,120,119,119.5,1,0.84,27081.125,922,18106,236,-264,-1117,119.95,123.0628765,116.8371235
2014/5/9,120,120,119,120,0.5,0.42,23287.585,981,18187,29,-942,-637,119.975,123.0810425,116.8689575
2014/5/12,119.5,120,117.5,118.5,-1.5,-1.25,35514.901,830,17914,67,103,-437,119.9,123.0717503,116.7282497
2014/5/13,120,121,119.5,120.5,2,1.69,24046.01,1125,16065,207,-413,14278,119.9,123.0717503,116.7282497
2014/5/14,121,122,120.5,122,1.5,1.24,32903.344,1745,14641,167,-176,18183,119.875,122.9713688,116.7786312
2014/5/15,121,122,120.5,122,0,0,16813.508,1442,14816,34,338,-2818,119.925,123.1230463,116.7269537
2014/5/16,122,123,121,122,0,0,28529.719,1591,13734,-113,-4656,9002,120.025,123.348778,116.701222
2014/5/19,122,122.5,121,121,-1,-0.82,18429.956,1549,14216,-5,58,2712,119.925,122.9954234,116.8545766
2014/5/20,122,122,121,121,0,0,25272.168,1649,14217,-7,-162,41,119.9,122.9265492,116.8734508
2014/5/21,122,122,120.5,120.5,-0.5,-0.41,24218.702,1675,14394,-85,-169,153,119.85,122.8012709,116.8987291
2014/5/22,121.5,122,121,122,1.5,1.24,26336.625,1580,14811,-300,653,2736,119.9,122.9594117,116.8405883
2014/5/23,121,122.5,121,122,0,0,31777.416,1520,15471,-1,762,-2912,119.95,123.1106961,116.7893039
2014/5/26,123,123.5,122,123,1,0.82,19854.258,1942,15417,-540,-120,2615,120.175,123.5257462,116.8242538
2014/5/27,122.5,124,122.5,123.5,0.5,0.41,18077.066,1993,15026,-300,-51,-4667,120.4,124,116.8
2014/5/28,124,124,122.5,124,0.5,0.4,36759.997,2051,14578,-850,304,9735,120.575,124.5027856,116.6472144
2014/5/29,123.5,124,121.5,122,-2,-1.61,43079.08,1625,14299,-263,1122,10308,120.75,124.6035698,116.8964302
2014/5/30,122,122.5,119.5,119.5,-2.5,-2.05,69113.681,1367,15989,-621,681,-11233,120.825,124.5165444,117.1334556
2014/6/3,120,122.5,120,122.5,3,2.51,37753.053,1439,15441,-1196,-37,9186,121.1,124.4105891,117.7894109
2014/6/4,123.5,124,123,123.5,1,0.82,33486.05,1725,14632,-287,-981,20150,121.375,124.5194395,118.2305605
2014/6/5,123,123.5,121.5,123,-0.5,-0.4,19558.349,1591,14769,-674,-633,-3286,121.6,124.5257478,118.6742522
2014/6/6,123.5,123.5,122,122.5,-0.5,-0.41,19282.324,1605,14712,-563,-305,-2345,121.75,124.5338822,118.9661178
2014/6/9,122.5,123.5,122.5,123,0.5,0.41,19730.824,1707,14511,-449,292,-1376,121.9,124.612932,119.187068
2014/6/10,123,124.5,122.5,124.5,1.5,1.22,25337.584,1966,14072,-734,30,7199,122.2,124.6576411,119.7423589
2014/6/11,124,125,123.5,125,0.5,0.4,27860.426,2370,13372,-1296,-1064,8927,122.425,125.0379485,119.8120515
2014/6/12,124,124,123,123.5,-1.5,-1.2,22170.962,1889,13308,-2752,-141,-1358,122.5,125.1457513,119.8542487
2014/6/13,123,123.5,122.5,123,-0.5,-0.4,17197.521,1805,13305,-625,-67,-2369,122.55,125.1938608,119.9061392
2014/6/16,122.5,124,122.5,124,1,0.81,13589.288,2002,13032,-579,-29,1488,122.65,125.3537012,119.9462988
2014/6/17,124,125,123,125,1,0.81,19871.681,2112,12827,-431,1272,6649,122.85,125.6266887,120.0733113
2014/6/18,125,126.5,124,125.5,0.5,0.4,37346.408,2871,12132,-385,-1979,15055,123.075,125.9433619,120.2066381
2014/6/19,124.5,126,124.5,126,0.5,0.4,17952.423,2501,12371,23,386,678,123.35,126.2327071,120.4672929
2014/6/20,126.5,127,124,124.5,-1.5,-1.19,30153.978,1978,12272,-990,637,-739,123.475,126.3293826,120.6206174
2014/6/23,125,125.5,123,123,-1.5,-1.2,25147.462,1721,13852,-260,588,-1247,123.525,126.3084331,120.7415669
2014/6/24,123,123.5,122,123,0,0,33263.466,1510,15243,-398,3246,-1173,123.525,126.3084331,120.7415669
2014/6/25,123,124.5,123,123.5,0.5,0.41,30830.964,1567,14995,271,2787,5143,123.525,126.3084331,120.7415669
2014/6/26,124.5,125,123.5,124.5,1,0.81,30311.46,1530,14642,0,670,4192,123.55,126.3589144,120.7410856
2014/6/27,125,126.5,124,125.5,1,0.8,44450.355,1955,13564,136,66,9595,123.725,126.5618116,120.8881884
2014/6/30,126,127,125,126.5,1,0.8,33344.504,2003,13516,243,71,1970,124.075,126.4260636,121.7239364
2014/7/1,126.5,128.5,126,128,1.5,1.19,33022.537,1967,13157,95,547,-4819,124.35,127.1446377,121.5553623
2014/7/2,129.5,132.5,129,132.5,4.5,3.52,51623.745,2361,12733,-323,-1661,11927,124.8,129.2877611,120.3122389
2014/7/3,131.5,135,130.5,134.5,2,1.51,40283.579,2297,13562,406,-102,-11690,125.375,131.4567349,119.2932651
2014/7/4,133.5,136,132,135,0.5,0.37,44145.194,2095,13377,-231,66,-18899,126,133.2318739,118.7681261
2014/7/7,134.5,136,132.5,136,1,0.74,32207.808,1716,13037,-46,-1702,-3887,126.65,134.9451793,118.3548207
2014/7/8,135.5,136,134,134.5,-1.5,-1.1,36184.51,55,13306,-136,-2111,-7842,127.15,136.05,118.25
2014/7/9,133.5,135,133.5,134,-0.5,-0.37,39221.8,0,13102,12,89,-15946,127.6,136.9198712,118.2801288
2014/7/10,134.5,136,134.5,134.5,0.5,0.37,47183.233,0,12941,3,3080,-26788,128.15,137.7317535,118.5682465
2014/7/11,136,138,135.5,136.5,2,1.49,43513.681,0,11337,-260,1754,2114,128.825,138.7561379,118.8938621
2014/7/14,134.5,134.5,132.5,132.5,-4,-2.93,46377.367,270,14486,-11,-2340,-14172,129.25,139.0454071,119.4545929
2014/7/15,133,134,132.5,133,0.5,0.38,37031.627,399,15124,-290,930,-3148,129.65,139.3716254,119.9283746
2014/7/16,133,133.5,130,130.5,-2.5,-1.88,39183.768,431,16450,-64,1529,-12078,129.9,139.4372952,120.3627048
2014/7/17,125,125.5,123,124.5,-6,-4.6,136407.459,773,21730,39,2686,-70187,129.825,139.5062964,120.1437036
2014/7/18,121.5,124,121.5,123.5,-1,-0.8,95784.229,445,23772,553,3360,-34909,129.775,139.5753826,119.9746174
2014/7/21,124,124.5,122.5,123.5,0,0,56735.337,642,24563,116,1064,-24760,129.8,139.5334475,120.0665525
2014/7/22,123.5,125,122.5,124.5,1,0.81,53307.488,611,25343,-502,354,-14461,129.875,139.4189772,120.3310228
2014/7/24,124.5,125,124,125,0.5,0.4,65681.379,682,26497,402,365,-15957,129.95,139.3142939,120.5857061
2014/7/25,124.5,125,122.5,123,-2,-1.6,31348.284,739,27016,319,-496,-15049,129.875,139.434681,120.315319
2014/7/28,122,122.5,121,121.5,-1.5,-1.22,43514.58,677,28128,1211,298,-13292,129.675,139.7461221,119.6038779
2014/7/29,122.5,124,122,124,2.5,2.06,38087.556,812,26241,87,-277,9061,129.55,139.8354266,119.2645734
2014/7/30,123.5,125,123,124.5,0.5,0.4,32428.969,946,25590,393,264,-287,129.375,139.8767856,118.8732144
2014/7/31,124,124,121,121,-3.5,-2.81,44806.071,926,27577,602,1115,-22677,128.8,139.801818,117.798182
2014/8/1,120,121,119.5,120,-1,-0.83,52492.983,28545,887,-283,771,-20519,128.075,139.385504,116.764496
2014/8/4,120,123.5,120,123.5,3.5,2.92,39730.078,27837,1073,269,1296,-2181,127.5,138.5090872,116.4909128
2014/8/5,122.5,122.5,119.5,119.5,-4,-3.24,61286.941,27837,1073,235,89,-33800,126.675,137.4836771,115.8663229
2014/8/6,119,121.5,119,120.5,1,0.84,34650.4,29497,1072,-190,-513,-481,125.975,136.474881,115.475119
2014/8/7,120.5,121.5,119.5,121.5,1,0.83,29584.734,29073,1163,561,247,-4868,125.35,135.3404955,115.3595045
2014/8/8,120.5,121,119.5,120.5,-1,-0.82,35170.15,29994,1067,618,15,-13893,124.65,133.9133687,115.3866313
2014/8/11,120,121,119.5,120.5,0,0,42993.969,31489,979,91,246,-20356,123.85,131.5057168,116.1942832
2014/8/12,121,122,120.5,121.5,1,0.83,32278.863,31019,1030,96,1099,-10459,123.3,129.8984847,116.7015153
2014/8/13,121,123.5,120.5,122.5,1,0.82,39837.469,32575,1046,244,1195,-11730,122.775,127.6481407,117.9018593
2014/8/14,123.5,124,123,124,1.5,1.22,32955.917,31507,1237,481,-778,-4693,122.45,125.8690642,119.0309358
2014/8/15,124.5,125,123,124,0,0,19189.066,30635,1279,128,-1050,375,122.425,125.7906352,119.0593648
2014/8/18,124,124,122.5,123,-1,-0.81,14631.724,30629,1309,18,-168,-3310,122.4,125.7406586,119.0593414
2014/8/19,124,125,123.5,124,1,0.81,31639.961,29734,1364,287,171,2225,122.425,125.8054585,119.0445415
2014/8/20,125,125.5,124.5,125.5,1.5,1.21,28975.007,28416,1525,563,86,3845,122.475,126.0031015,118.9468985
2014/8/21,126,126,124,124.5,-1,-0.8,22655.886,28835,1288,935,-567,-611,122.45,125.9126579,118.9873421
2014/8/22,124.5,126,123.5,125.5,1,0.8,42775.096,28125,1346,193,655,3479,122.575,126.2800641,118.8699359
2014/8/25,125.5,126,125,125,-0.5,-0.4,20365.047,29072,1323,177,203,1080,122.75,126.5644462,118.9355538
2014/8/26,125,125.5,124,124.5,-0.5,-0.4,28831.415,28819,1311,124,-31,-10627,122.775,126.6282454,118.9217546
2014/8/27,125.5,126,124.5,125.5,1,0.8,36839.048,29388,1657,366,929,-7557,122.825,126.7907912,118.8592088
2014/8/28,126,126,124.5,125,-0.5,-0.4,21637.522,28786,1336,544,-45,-6818,123.025,127.0058919,119.0441081
2014/8/29,124.5,125,124,124,-1,-0.8,28358.752,29080,1259,126,-118,-4175,123.225,126.9729995,119.4770005
2014/9/1,125,128.5,125,128.5,4.5,3.63,36415.903,27152,1956,861,1599,16790,123.475,127.8735793,119.0764207
2014/9/2,128,128,125.5,126,-2.5,-1.95,19253.329,27344,1464,702,-1215,-2615,123.8,127.9279535,119.6720465
2014/9/3,127,128,125.5,128,2,1.59,24642.146,27127,1576,226,-1429,4625,124.175,128.3972624,119.9527376
2014/9/4,128,128,126,127.5,-0.5,-0.39,21689.294,27425,1546,3107,-660,-779,124.475,128.7467093,120.2032907
2014/9/5,128.5,128.5,125.5,127,-0.5,-0.39,20128.089,27794,1412,449,-28,378,124.8,128.792493,120.807507
2014/9/9,127.5,127.5,126.5,127,0,0,22143.374,28027,1448,144,508,-1163,125.125,128.7009614,121.5490386
2014/9/10,126,126,124,125,-2,-1.57,29294,29646,1240,50,-283,-13082,125.3,128.4685959,122.1314041
2014/9/11,126,126,125,125,0,0,22868.866,28513,1331,523,-746,81,125.425,128.3280157,122.5219843
2014/9/12,124.5,125,123,123,-2,-1.6,19973.517,28965,1122,185,-1592,-6240,125.375,128.4060889,122.3439111
2014/9/15,122.5,123.5,122,123.5,0.5,0.41,19643.901,29273,1103,151,-149,-4183,125.35,128.4338288,122.2661712
2014/9/16,123,123,122,122.5,-1,-0.81,19248.402,29829,1129,314,225,-12362,125.325,128.4916228,122.1583772
2014/9/17,123.5,125,123,124.5,2,1.63,23569.511,30078,1291,162,3781,-5663,125.35,128.482092,122.217908
2014/9/18,124.5,125,123.5,125,0.5,0.4,14791.473,29807,1265,-78,-37,-73,125.325,128.4598844,122.1901156
2014/9/19,125.5,126,125,125,0,0,30642.855,29807,1265,251,-295,-259,125.35,128.4660873,122.2339127
2014/9/22,124,124,122,122,-3,-2.4,39412.97,31627,1143,639,-1012,-20861,125.175,128.6141133,121.7358867
2014/9/23,123,123.5,122,122.5,0.5,0.41,15316.733,31444,1166,458,494,-2000,125.05,128.681804,121.418196
2014/9/24,122,124,122,123,0.5,0.41,27634.866,31053,1384,490,202,832,124.975,128.7096352,121.2403648
2014/9/25,123,124,121.5,122,-1,-0.81,23263.728,31090,1115,-1040,-349,2377,124.8,128.7420807,120.8579193
2014/9/26,121,121.5,120.5,121,-1,-0.82,23608.337,31269,1115,347,385,-237,124.6,128.8731721,120.3268279
2014/9/29,122,122,120,120.5,-0.5,-0.41,54821.604,32656,973,622,-32,-14103,124.425,129.0539848,119.7960152
2014/9/30,120,121,119,120,-0.5,-0.41,44152.003,33054,926,519,-177,-8355,124,128.6151923,119.3848077
2014/10/1,120,122,120,121.5,1.5,1.25,42258.377,975,32929,1122,1446,-10245,123.775,128.4169285,119.1330715
2014/10/2,121,122.5,120.5,121,-0.5,-0.41,30795.615,1001,33011,684,1158,-2166,123.425,127.7870523,119.0629477
